num,date,league,matchup,away,away_score,home,home_score,actual_total,market_total,market_spread,abs_spread,favorite,underdog,ud_score,pick,tier,ensemble,win_prob,rule,base_line,scaled_over,scaled_under,zone_width,flat,primary_result,dual_result,both_hit
455,2025-12-27,NBA,NYK@ATL,NYK,128,ATL,125,253,243.5,4.5,4.5,NYK,ATL,125,OVER,B,61.82,13.0,Rule1:UpsetClause,119.5,108.0,131.0,23.0,7,HIT,HIT,True
456,2025-12-27,NBA,PHX@NOP,PHX,123,NOP,114,237,238.0,4.5,4.5,PHX,NOP,114,UNDER,B,-28.42,13.0,Rule1:UpsetClause,116.8,105.2,128.2,23.0,7,HIT,HIT,True
457,2025-12-27,NBA,UTA@SAS,UTA,127,SAS,114,241,243.5,13.0,13.0,UTA,SAS,114,OVER,A,55.87,0.9,Rule2:StructuralOutlier,115.2,97.9,132.6,34.7,5,HIT,HIT,True
458,2025-12-28,NBA,BOS@POR,BOS,108,POR,114,222,231.5,9.5,9.5,POR,BOS,108,UNDER,A,-1.62,2.9,Rule1:UpsetClause,111.0,97.0,125.0,28.1,5,HIT,HIT,True
459,2025-12-28,NBA,DET@LAC,DET,99,LAC,112,211,227.5,1.0,1.0,LAC,DET,99,UNDER,C,-11.56,27.2,Rule4:UnderExecution,113.2,100.2,126.3,26.1,12,HIT,MISS,False
460,2025-12-28,NBA,GSW@TOR,GSW,127,TOR,141,268,233.0,6.0,6.0,TOR,GSW,127,UNDER,A,-40.11,8.6,Rule1:UpsetClause,113.5,102.8,124.2,21.4,5,MISS,HIT,False
461,2025-12-28,NBA,MEM@WAS,MEM,112,WAS,116,228,244.5,8.0,8.0,WAS,MEM,112,UNDER,A,-36.62,4.7,Rule1:UpsetClause,118.2,105.7,130.8,25.2,5,HIT,HIT,True
462,2025-12-28,NBA,PHI@OKC,PHI,104,OKC,129,233,230.5,17.5,17.5,OKC,PHI,104,UNDER,A,-47.22,0.2,Rule2:StructuralOutlier,106.5,84.9,128.1,43.2,5,HIT,HIT,True
463,2025-12-28,NBA,SAC@LAL,SAC,101,LAL,125,226,231.5,12.0,12.0,LAL,SAC,101,UNDER,A,-23.79,1.2,Rule1:UpsetClause,109.8,93.3,126.2,32.8,5,HIT,HIT,True
464,2025-12-29,NBA,ATL@OKC,ATL,129,OKC,140,269,236.0,17.0,17.0,OKC,ATL,129,OVER,A,5.49,0.2,Rule2:StructuralOutlier,109.5,88.3,130.7,42.3,5,HIT,HIT,True
465,2025-12-29,NBA,CLE@SAS,CLE,113,SAS,101,214,239.5,1.5,1.5,SAS,CLE,113,UNDER,C,-2.26,25.0,Rule4:UnderExecution,119.0,105.4,132.6,27.1,12,HIT,HIT,True
466,2025-12-29,NBA,DAL@POR,DAL,122,POR,125,247,233.0,2.0,2.0,POR,DAL,122,OVER,C,1.2,22.8,Rule3:OverExecution,115.5,101.4,129.6,28.2,12,HIT,HIT,True
467,2025-12-29,NBA,DEN@MIA,DEN,123,MIA,147,270,245.0,1.5,1.5,MIA,DEN,123,OVER,C,70.99,25.0,Rule3:OverExecution,121.8,108.2,135.3,27.1,12,HIT,HIT,True
468,2025-12-29,NBA,GSW@BKN,GSW,120,BKN,107,227,233.0,2.0,2.0,BKN,GSW,120,UNDER,C,-70.91,22.8,Rule4:UnderExecution,115.5,101.4,129.6,28.2,12,HIT,HIT,True
469,2025-12-29,NBA,IND@HOU,IND,119,HOU,126,245,220.5,15.5,15.5,HOU,IND,119,UNDER,A,-31.41,0.4,Rule2:StructuralOutlier,102.5,82.8,122.2,39.4,5,HIT,HIT,True
470,2025-12-29,NBA,MIL@CHA,MIL,123,CHA,113,236,226.5,4.0,4.0,MIL,CHA,113,UNDER,B,-42.07,14.7,Rule1:UpsetClause,111.2,100.2,122.2,22.0,7,HIT,HIT,True
471,2025-12-29,NBA,MIN@CHI,MIN,136,CHI,101,237,230.0,6.0,6.0,CHI,MIN,136,OVER,A,31.02,8.6,Rule1:UpsetClause,112.0,101.3,122.7,21.4,5,HIT,MISS,False
472,2025-12-29,NBA,NYK@NOP,NYK,130,NOP,125,255,253.0,9.5,9.5,NOP,NYK,130,OVER,A,27.62,2.9,Rule1:UpsetClause,121.8,107.7,135.8,28.1,5,HIT,HIT,True
473,2025-12-29,NBA,ORL@TOR,ORL,106,TOR,107,213,216.5,6.0,6.0,TOR,ORL,106,OVER,A,25.62,8.6,Rule1:UpsetClause,105.2,94.5,116.0,21.4,5,HIT,HIT,True
474,2025-12-29,NBA,PHX@WAS,PHX,115,WAS,101,216,230.0,11.0,11.0,PHX,WAS,101,UNDER,A,-52.69,1.7,Rule1:UpsetClause,109.5,94.0,125.0,30.9,5,HIT,HIT,True
475,2025-12-30,NBA,BOS@UTA,BOS,129,UTA,119,248,247.0,4.0,4.0,BOS,UTA,119,OVER,B,60.59,14.7,Rule1:UpsetClause,121.5,110.5,132.5,22.0,7,HIT,HIT,True
476,2025-12-30,NBA,DET@LAL,DET,128,LAL,106,234,238.5,3.0,3.0,DET,LAL,106,UNDER,C,-5.37,18.6,Rule4:UnderExecution,117.8,102.6,132.9,30.3,12,HIT,HIT,True
477,2025-12-30,NBA,PHI@MEM,PHI,139,MEM,136,275,237.5,3.5,3.5,PHI,MEM,136,UNDER,B,-40.35,16.6,Rule4:UnderExecution,117.0,106.5,127.5,21.0,7,MISS,HIT,False
478,2025-12-30,NBA,SAC@LAC,SAC,90,LAC,131,221,216.5,10.0,10.0,LAC,SAC,90,UNDER,A,-62.34,2.4,Rule1:UpsetClause,103.2,88.8,117.8,29.0,5,HIT,HIT,True
479,2025-12-31,NBA,DEN@TOR,DEN,106,TOR,103,209,230.5,6.0,6.0,TOR,DEN,106,OVER,A,93.79,8.6,Rule1:UpsetClause,112.2,101.5,123.0,21.4,5,HIT,HIT,True
480,2025-12-31,NBA,GSW@CHA,GSW,132,CHA,125,257,239.0,8.0,8.0,CHA,GSW,132,UNDER,A,-4.33,4.7,Rule1:UpsetClause,115.5,102.9,128.1,25.2,5,MISS,HIT,False
481,2025-12-31,NBA,MIN@ATL,MIN,102,ATL,126,228,247.5,3.0,3.0,ATL,MIN,102,OVER,C,85.24,18.6,Rule3:OverExecution,122.2,107.1,137.4,30.3,12,MISS,HIT,False
482,2025-12-31,NBA,ORL@IND,ORL,112,IND,110,222,228.5,7.0,7.0,IND,ORL,112,UNDER,A,-40.03,6.4,Rule1:UpsetClause,110.8,99.1,122.4,23.3,5,HIT,HIT,True
483,2025-12-31,NBA,PHX@CLE,PHX,113,CLE,129,242,237.5,11.0,11.0,CLE,PHX,113,UNDER,A,-2.38,1.7,Rule1:UpsetClause,113.2,97.8,128.7,30.9,5,HIT,HIT,True
484,2025-12-31,NBA,POR@OKC,POR,95,OKC,124,219,230.5,18.5,18.5,OKC,POR,95,UNDER,A,-9.3,0.1,Rule2:StructuralOutlier,106.0,83.4,128.6,45.1,5,HIT,HIT,True
485,2025-12-31,NBA,WAS@MIL,WAS,114,MIL,113,227,233.0,15.0,15.0,MIL,WAS,114,UNDER,A,-37.62,0.4,Rule2:StructuralOutlier,109.0,89.8,128.2,38.5,5,HIT,HIT,True
486,2026-01-01,NBA,BOS@SAC,BOS,120,SAC,106,226,234.5,8.0,8.0,BOS,SAC,106,UNDER,A,-40.27,4.7,Rule1:UpsetClause,113.2,100.7,125.8,25.2,5,HIT,HIT,True
487,2026-01-01,NBA,HOU@BKN,HOU,120,BKN,96,216,217.5,17.0,17.0,HOU,BKN,96,UNDER,A,-22.41,0.2,Rule2:StructuralOutlier,100.2,79.1,121.4,42.3,5,HIT,HIT,True
488,2026-01-01,NBA,MIA@DET,MIA,118,DET,112,230,238.5,2.5,2.5,DET,MIA,118,OVER,C,11.74,20.7,Rule3:OverExecution,118.0,103.4,132.6,29.2,12,HIT,HIT,True
489,2026-01-01,NBA,PHI@DAL,PHI,123,DAL,108,231,234.0,1.0,1.0,DAL,PHI,123,OVER,C,19.17,27.2,Rule3:OverExecution,116.5,103.5,129.6,26.1,12,HIT,HIT,True
490,2026-01-01,NBA,UTA@LAC,UTA,101,LAC,118,219,225.0,20.0,20.0,LAC,UTA,101,OVER,A,32.67,0.1,Rule2:StructuralOutlier,102.5,78.5,126.5,48.0,5,HIT,HIT,True
491,2026-01-01,WNBA,LV@CHI,LV,83,CHI,84,167,184.0,5.5,5.5,LV,CHI,84,UNDER,A,-6.88,9.9,Rule1:UpsetClause,89.2,79.0,99.5,20.4,5,HIT,HIT,True
492,2026-01-01,WNBA,NY@PHO,NY,94,PHO,92,186,177.0,2.5,2.5,NY,PHO,92,UNDER,C,0.0,20.7,Rule4:UnderDefault,87.2,72.6,101.9,29.2,12,HIT,HIT,True
493,2026-01-01,WNBA,ATL@WAS,ATL,76,WAS,81,157,167.0,8.5,8.5,ATL,WAS,81,UNDER,A,-17.27,4.0,Rule1:UpsetClause,79.2,66.2,92.3,26.2,5,HIT,HIT,True
494,2026-01-01,WNBA,DAL@CON,DAL,86,CON,83,169,172.0,6.5,6.5,DAL,CON,83,OVER,A,9.67,7.4,Rule1:UpsetClause,82.8,71.6,93.9,22.3,5,HIT,HIT,True
495,2026-01-01,WNBA,SEA@PHO,SEA,67,PHO,90,157,170.5,4.5,4.5,SEA,PHO,90,UNDER,B,0.0,13.0,Rule1:UpsetClause,83.0,71.5,94.5,23.0,7,HIT,HIT,True
496,2026-01-02,NBA,ATL@NYK,ATL,111,NYK,99,210,247.5,6.0,6.0,NYK,ATL,111,OVER,A,67.59,8.6,Rule1:UpsetClause,120.8,110.0,131.4,21.4,5,HIT,HIT,True
497,2026-01-02,NBA,BKN@WAS,BKN,99,WAS,119,218,230.0,5.0,5.0,WAS,BKN,99,UNDER,B,-50.71,11.4,Rule1:UpsetClause,112.5,100.5,124.5,24.0,7,HIT,MISS,False
498,2026-01-02,NBA,CHA@MIL,CHA,121,MIL,122,243,240.5,5.0,5.0,MIL,CHA,121,UNDER,B,-19.91,11.4,Rule1:UpsetClause,117.8,105.8,129.8,24.0,7,HIT,HIT,True
499,2026-01-02,NBA,DEN@CLE,DEN,108,CLE,113,221,237.0,14.0,14.0,CLE,DEN,108,OVER,A,75.86,0.6,Rule2:StructuralOutlier,111.5,93.2,129.8,36.6,5,HIT,HIT,True
500,2026-01-02,NBA,MEM@LAL,MEM,121,LAL,128,249,240.5,8.0,8.0,LAL,MEM,121,UNDER,A,-5.53,4.7,Rule1:UpsetClause,116.2,103.7,128.8,25.2,5,HIT,HIT,True
501,2026-01-02,NBA,OKC@GSW,OKC,131,GSW,94,225,220.0,16.5,16.5,GSW,OKC,131,OVER,A,79.04,0.3,Rule2:StructuralOutlier,101.8,81.1,122.4,41.3,5,HIT,MISS,False
502,2026-01-02,NBA,ORL@CHI,ORL,114,CHI,121,235,225.0,8.5,8.5,CHI,ORL,114,UNDER,A,-37.46,4.0,Rule1:UpsetClause,108.2,95.2,121.3,26.2,5,HIT,HIT,True
503,2026-01-02,NBA,POR@NOP,POR,122,NOP,109,231,252.5,3.5,3.5,NOP,POR,122,UNDER,B,-10.46,16.6,Rule4:UnderExecution,124.5,114.0,135.0,21.0,7,HIT,HIT,True
504,2026-01-02,NBA,SAC@PHX,SAC,102,PHX,129,231,226.0,14.5,14.5,PHX,SAC,102,UNDER,A,-74.47,0.5,Rule2:StructuralOutlier,105.8,87.0,124.5,37.6,5,HIT,HIT,True
505,2026-01-02,NBA,SAS@IND,SAS,123,IND,113,236,243.0,1.0,1.0,SAS,IND,113,UNDER,C,-33.27,27.2,Rule4:UnderExecution,121.0,108.0,134.1,26.1,12,HIT,HIT,True
506,2026-01-02,WNBA,ATL@WAS,ATL,76,WAS,81,157,167.0,8.5,8.5,ATL,WAS,81,UNDER,A,-48.52,4.0,Rule1:UpsetClause,79.2,66.2,92.3,26.2,5,HIT,HIT,True
507,2026-01-02,WNBA,DAL@CON,DAL,86,CON,83,169,172.0,6.5,6.5,DAL,CON,83,OVER,A,3.87,7.4,Rule1:UpsetClause,82.8,71.6,93.9,22.3,5,HIT,HIT,True
508,2026-01-02,WNBA,SEA@PHO,SEA,67,PHO,90,157,170.5,4.5,4.5,SEA,PHO,90,UNDER,B,0.0,13.0,Rule1:UpsetClause,83.0,71.5,94.5,23.0,7,HIT,HIT,True
509,2026-01-03,NBA,ATL@TOR,ATL,117,TOR,134,251,226.5,4.0,4.0,TOR,ATL,117,OVER,B,15.7,14.7,Rule1:UpsetClause,111.2,100.2,122.2,22.0,7,HIT,HIT,True
510,2026-01-03,NBA,BOS@LAC,BOS,146,LAC,115,261,221.5,3.5,3.5,LAC,BOS,146,UNDER,B,-26.95,16.6,Rule4:UnderExecution,109.0,98.5,119.5,21.0,7,MISS,HIT,False
511,2026-01-03,NBA,CHA@CHI,CHA,112,CHI,99,211,244.0,2.5,2.5,CHI,CHA,112,UNDER,C,-45.15,20.7,Rule4:UnderExecution,120.8,106.1,135.4,29.2,12,HIT,HIT,True
512,2026-01-03,NBA,HOU@DAL,HOU,104,DAL,110,214,227.0,-9.5,9.5,HOU,DAL,110,UNDER,A,-1.52,49.0,Rule4:UnderExecution,108.8,94.7,122.8,28.1,5,HIT,HIT,True
513,2026-01-03,NBA,MIN@MIA,MIN,125,MIA,115,240,234.0,6.5,6.5,MIN,MIA,115,OVER,A,21.78,7.4,Rule1:UpsetClause,113.8,102.6,124.9,22.3,5,HIT,HIT,True
514,2026-01-03,NBA,PHI@NYK,PHI,130,NYK,119,249,227.5,4.0,4.0,NYK,PHI,130,OVER,B,8.23,14.7,Rule1:UpsetClause,111.8,100.8,122.8,22.0,7,HIT,MISS,False
515,2026-01-03,NBA,POR@SAS,POR,115,SAS,110,225,237.5,-5.0,5.0,POR,SAS,110,UNDER,B,-20.91,45.3,Rule4:UnderExecution,116.2,104.2,128.2,24.0,7,HIT,HIT,True
516,2026-01-03,NBA,UTA@GSW,UTA,114,GSW,123,237,249.5,9.0,9.0,GSW,UTA,114,OVER,A,46.12,3.4,Rule1:UpsetClause,120.2,106.7,133.8,27.1,5,HIT,HIT,True
517,2026-01-03,WNBA,MIN@NY,MIN,86,NY,99,185,175.0,2.5,2.5,NY,MIN,86,OVER,C,52.42,20.7,Rule3:OverExecution,86.2,71.6,100.9,29.2,12,HIT,HIT,True
518,2026-01-03,WNBA,CHI@LV,CHI,90,LV,98,188,180.0,4.5,4.5,LV,CHI,90,UNDER,B,-25.9,13.0,Rule1:UpsetClause,87.8,76.2,99.2,23.0,7,HIT,HIT,True
519,2026-01-04,NBA,DEN@BKN,DEN,115,BKN,127,242,223.5,1.5,1.5,BKN,DEN,115,OVER,C,17.09,25.0,Rule3:OverExecution,111.0,97.4,124.6,27.2,12,HIT,HIT,True
520,2026-01-04,NBA,DET@CLE,DET,114,CLE,110,224,240.5,3.5,3.5,CLE,DET,114,UNDER,B,-20.48,16.6,Rule4:UnderExecution,118.5,108.0,129.0,21.0,7,HIT,HIT,True
521,2026-01-04,NBA,IND@ORL,IND,127,ORL,135,262,234.0,5.5,5.5,ORL,IND,127,UNDER,A,-8.16,9.9,Rule1:UpsetClause,114.2,104.0,124.5,20.4,5,MISS,HIT,False
522,2026-01-04,NBA,MEM@LAL,MEM,114,LAL,120,234,241.0,3.5,3.5,LAL,MEM,114,UNDER,B,-3.85,16.6,Rule4:UnderExecution,118.8,108.2,129.2,21.0,7,HIT,HIT,True
523,2026-01-04,NBA,MIL@SAC,MIL,115,SAC,98,213,223.0,5.0,5.0,SAC,MIL,115,UNDER,B,-81.48,11.4,Rule1:UpsetClause,109.0,97.0,121.0,24.0,7,HIT,HIT,True
524,2026-01-04,NBA,MIN@WAS,MIN,141,WAS,115,256,245.0,12.0,12.0,WAS,MIN,141,OVER,A,8.99,1.2,Rule1:UpsetClause,116.5,100.1,132.9,32.8,5,HIT,MISS,False
525,2026-01-04,NBA,NOP@MIA,NOP,106,MIA,125,231,258.0,7.0,7.0,MIA,NOP,106,UNDER,A,-6.64,6.4,Rule1:UpsetClause,125.5,113.8,137.2,23.3,5,HIT,MISS,False
526,2026-01-04,NBA,OKC@PHX,OKC,105,PHX,108,213,227.0,-12.5,12.5,OKC,PHX,108,OVER,A,10.16,49.6,Rule2:StructuralOutlier,107.2,90.4,124.1,33.8,5,HIT,HIT,True
527,2026-01-04,WNBA,GS@ATL,GS,88,ATL,83,171,163.0,4.5,4.5,ATL,GS,88,UNDER,B,-20.73,13.0,Rule1:UpsetClause,79.2,67.8,90.8,23.0,7,HIT,HIT,True
528,2026-01-04,WNBA,PDX@SEA,PDX,77,SEA,72,149,173.5,4.5,4.5,SEA,PDX,77,UNDER,B,0.0,13.0,Rule1:UpsetClause,84.5,73.0,96.0,23.0,7,HIT,HIT,True
529,2026-01-05,NBA,ATL@TOR,ATL,100,TOR,118,218,237.0,2.5,2.5,TOR,ATL,100,OVER,C,44.89,20.7,Rule3:OverExecution,117.2,102.6,131.9,29.2,12,MISS,HIT,False
530,2026-01-05,NBA,CHA@OKC,CHA,124,OKC,97,221,235.0,16.0,16.0,OKC,CHA,124,UNDER,A,-26.98,0.3,Rule2:StructuralOutlier,109.5,89.3,129.7,40.4,5,HIT,HIT,True
531,2026-01-05,NBA,CHI@BOS,CHI,101,BOS,115,216,236.0,10.5,10.5,BOS,CHI,101,OVER,A,5.48,2.1,Rule1:UpsetClause,112.8,97.8,127.7,29.9,5,HIT,HIT,True
532,2026-01-05,NBA,DEN@PHI,DEN,125,PHI,124,249,228.0,15.0,15.0,PHI,DEN,125,OVER,A,85.18,0.4,Rule2:StructuralOutlier,106.5,87.2,125.8,38.5,5,HIT,HIT,True
533,2026-01-05,NBA,GSW@LAC,GSW,102,LAC,103,205,222.5,4.0,4.0,LAC,GSW,102,OVER,B,11.96,14.7,Rule1:UpsetClause,109.2,98.2,120.2,22.0,7,HIT,HIT,True
534,2026-01-05,NBA,NY@DET,NY,90,DET,121,211,233.0,1.0,1.0,NY,DET,121,UNDER,C,-2.38,27.2,Rule4:UnderExecution,116.0,103.0,129.1,26.1,12,HIT,HIT,True
535,2026-01-05,NBA,PHX@HOU,PHX,97,HOU,100,197,222.5,9.0,9.0,HOU,PHX,97,OVER,A,12.88,3.4,Rule1:UpsetClause,106.8,93.2,120.3,27.1,5,HIT,HIT,True
536,2026-01-05,NBA,UTA@POR,UTA,117,POR,137,254,242.0,5.5,5.5,POR,UTA,117,OVER,A,8.26,9.9,Rule1:UpsetClause,118.2,108.0,128.5,20.4,5,HIT,HIT,True
537,2026-01-05,WNBA,DAL@TOR,DAL,89,TOR,76,165,185.5,6.5,6.5,DAL,TOR,76,UNDER,A,-38.47,7.4,Rule1:UpsetClause,89.5,78.3,100.7,22.3,5,HIT,MISS,False
538,2026-01-05,WNBA,IND@LV,IND,84,LV,68,152,181.5,2.5,2.5,LV,IND,84,UNDER,C,-2.85,20.7,Rule4:UnderExecution,89.5,74.9,104.1,29.2,12,HIT,HIT,True
539,2026-01-06,NBA,CLE@IND,CLE,120,IND,116,236,236.5,6.5,6.5,CLE,IND,116,UNDER,A,-49.43,7.4,Rule1:UpsetClause,115.0,103.8,126.2,22.3,5,HIT,HIT,True
540,2026-01-06,NBA,DAL@SAC,DAL,100,SAC,98,198,234.0,5.0,5.0,SAC,DAL,100,UNDER,B,-73.0,11.4,Rule1:UpsetClause,114.5,102.5,126.5,24.0,7,HIT,MISS,False
541,2026-01-06,NBA,LAL@NOP,LAL,111,NOP,103,214,246.0,5.5,5.5,LAL,NOP,103,UNDER,A,-18.78,9.9,Rule1:UpsetClause,120.2,110.0,130.5,20.4,5,HIT,MISS,False
542,2026-01-06,NBA,MIA@MIN,MIA,94,MIN,122,216,238.0,5.5,5.5,MIN,MIA,94,OVER,A,31.95,9.9,Rule1:UpsetClause,116.2,106.0,126.5,20.4,5,MISS,HIT,False
543,2026-01-06,NBA,ORL@WAS,ORL,112,WAS,120,232,235.5,7.5,7.5,ORL,WAS,120,UNDER,A,-13.54,5.5,Rule1:UpsetClause,114.0,101.9,126.1,24.2,5,HIT,HIT,True
544,2026-01-06,NBA,SAS@MEM,SAS,105,MEM,106,211,238.0,6.0,6.0,MEM,SAS,105,UNDER,A,-11.47,8.6,Rule1:UpsetClause,116.0,105.3,126.7,21.4,5,HIT,MISS,False
545,2026-01-06,WNBA,GS@WAS,GS,62,WAS,49,111,155.0,7.5,7.5,GS,WAS,49,UNDER,A,-29.91,5.5,Rule1:UpsetClause,73.8,61.6,85.9,24.2,5,HIT,MISS,False
546,2026-01-06,WNBA,CON@MIN,CON,90,MIN,89,179,165.5,11.5,11.5,MIN,CON,90,UNDER,A,-1.66,1.5,Rule1:UpsetClause,77.0,61.1,92.9,31.8,5,HIT,HIT,True
547,2026-01-06,WNBA,SEA@LA,SEA,82,LA,64,146,177.0,4.5,4.5,SEA,LA,64,UNDER,B,-148.17,13.0,Rule1:UpsetClause,86.2,74.8,97.8,23.0,7,HIT,MISS,False
548,2026-01-07,NBA,CHI@DET,CHI,93,DET,108,201,227.0,8.0,8.0,DET,CHI,93,UNDER,A,-58.04,4.7,Rule1:UpsetClause,109.5,96.9,122.1,25.2,5,HIT,MISS,False
549,2026-01-07,NBA,DEN@BOS,DEN,114,BOS,110,224,229.5,9.5,9.5,BOS,DEN,114,OVER,A,79.55,2.9,Rule1:UpsetClause,110.0,96.0,124.0,28.1,5,HIT,HIT,True
550,2026-01-07,NBA,LAC@NYK,LAC,111,NYK,123,234,223.0,5.5,5.5,NYK,LAC,111,OVER,A,10.73,9.9,Rule1:UpsetClause,108.8,98.5,119.0,20.4,5,HIT,HIT,True
551,2026-01-07,NBA,LAL@SAS,LAL,91,SAS,107,198,233.5,8.5,8.5,SAS,LAL,91,UNDER,A,-24.79,4.0,Rule1:UpsetClause,112.5,99.4,125.6,26.2,5,HIT,MISS,False
552,2026-01-07,NBA,MIL@GSW,MIL,113,GSW,120,233,228.0,6.5,6.5,GSW,MIL,113,UNDER,A,-46.49,7.4,Rule1:UpsetClause,110.8,99.6,121.9,22.3,5,HIT,HIT,True
553,2026-01-07,NBA,NOP@ATL,NOP,100,ATL,117,217,247.0,10.5,10.5,ATL,NOP,100,UNDER,A,-54.92,2.1,Rule1:UpsetClause,118.2,103.3,133.2,29.9,5,HIT,MISS,False
554,2026-01-07,NBA,ORL@BKN,ORL,104,BKN,103,207,221.0,2.5,2.5,ORL,BKN,103,UNDER,C,-4.34,20.7,Rule4:UnderExecution,109.2,94.6,123.9,29.2,12,HIT,HIT,True
555,2026-01-07,NBA,PHX@MEM,PHX,117,MEM,98,215,231.5,6.0,6.0,PHX,MEM,98,UNDER,A,-46.24,8.6,Rule1:UpsetClause,112.8,102.0,123.5,21.4,5,HIT,MISS,False
556,2026-01-07,NBA,TOR@CHA,TOR,97,CHA,96,193,229.5,2.0,2.0,TOR,CHA,96,UNDER,C,-33.77,22.8,Rule4:UnderExecution,113.8,99.7,127.8,28.2,12,HIT,MISS,False
557,2026-01-07,NBA,UTA@OKC,UTA,125,OKC,129,254,243.5,19.5,19.5,OKC,UTA,125,OVER,A,11.16,0.1,Rule2:StructuralOutlier,112.0,88.5,135.5,47.1,5,HIT,HIT,True
558,2026-01-07,NBA,WAS@PHI,WAS,110,PHI,131,241,234.0,16.0,16.0,PHI,WAS,110,UNDER,A,-5.1,0.3,Rule2:StructuralOutlier,109.0,88.8,129.2,40.4,5,HIT,HIT,True
559,2026-01-07,WNBA,DAL@NY,DAL,88,NY,77,165,175.5,4.5,4.5,NY,DAL,88,UNDER,B,-59.03,13.0,Rule1:UpsetClause,85.5,74.0,97.0,23.0,7,HIT,HIT,True
560,2026-01-07,WNBA,CHI@PHO,CHI,77,PHO,66,143,172.5,4.5,4.5,PHO,CHI,77,UNDER,B,-56.88,13.0,Rule1:UpsetClause,84.0,72.5,95.5,23.0,7,HIT,HIT,True
561,2026-01-08,NBA,CLE@MIN,CLE,122,MIN,131,253,239.5,2.5,2.5,MIN,CLE,122,UNDER,C,-13.58,20.7,Rule4:UnderExecution,118.5,103.9,133.1,29.2,12,HIT,HIT,True
562,2026-01-08,NBA,DAL@UTA,DAL,114,UTA,116,230,243.5,5.0,5.0,DAL,UTA,116,OVER,B,9.47,11.4,Rule1:UpsetClause,119.2,107.2,131.2,24.0,7,HIT,HIT,True
563,2026-01-08,NBA,IND@CHA,IND,114,CHA,112,226,233.0,4.0,4.0,CHA,IND,114,UNDER,B,-50.5,14.7,Rule1:UpsetClause,114.5,103.5,125.5,22.0,7,HIT,HIT,True
564,2026-01-08,WNBA,GS@TOR,GS,83,TOR,75,158,165.0,8.5,8.5,TOR,GS,83,UNDER,A,-33.49,4.0,Rule1:UpsetClause,78.2,65.2,91.3,26.2,5,HIT,HIT,True
565,2026-01-08,WNBA,MIN@CON,MIN,86,CON,80,166,166.5,7.5,7.5,MIN,CON,80,OVER,A,47.88,5.5,Rule1:UpsetClause,79.5,67.4,91.6,24.2,5,HIT,HIT,True
566,2026-01-08,WNBA,IND@LA,IND,92,LA,106,198,183.0,6.5,6.5,IND,LA,106,UNDER,A,-58.79,7.4,Rule1:UpsetClause,88.2,77.1,99.4,22.3,5,MISS,HIT,False
567,2026-01-09,NBA,ATL@DEN,ATL,110,DEN,87,197,229.5,3.0,3.0,ATL,DEN,87,OVER,C,36.92,18.6,Rule3:OverExecution,113.2,98.1,128.4,30.3,12,MISS,HIT,False
568,2026-01-09,NBA,HOU@POR,HOU,105,POR,111,216,222.5,7.0,7.0,HOU,POR,111,UNDER,A,-26.93,6.4,Rule1:UpsetClause,107.8,96.1,119.4,23.3,5,HIT,HIT,True
569,2026-01-09,NBA,LAC@BKN,LAC,121,BKN,105,226,215.0,6.0,6.0,LAC,BKN,105,UNDER,A,-27.57,8.6,Rule1:UpsetClause,104.5,93.8,115.2,21.4,5,HIT,HIT,True
570,2026-01-09,NBA,MIL@LAL,MIL,105,LAL,101,206,228.5,3.0,3.0,LAL,MIL,105,UNDER,C,-38.57,18.6,Rule4:UnderExecution,112.8,97.6,127.9,30.3,12,HIT,HIT,True
571,2026-01-09,NBA,NOP@WAS,NOP,128,WAS,107,235,244.0,3.0,3.0,NOP,WAS,107,UNDER,C,-81.02,18.6,Rule4:UnderExecution,120.5,105.3,135.7,30.3,12,HIT,HIT,True
572,2026-01-09,NBA,NYK@PHX,NYK,107,PHX,112,219,229.0,1.0,1.0,NYK,PHX,112,OVER,C,2.89,27.2,Rule3:OverExecution,114.0,101.0,127.0,26.1,12,HIT,HIT,True
573,2026-01-09,NBA,OKC@MEM,OKC,117,MEM,116,233,230.0,6.0,6.0,OKC,MEM,116,UNDER,A,-42.67,8.6,Rule1:UpsetClause,112.0,101.3,122.7,21.4,5,HIT,HIT,True
574,2026-01-09,NBA,PHI@ORL,PHI,103,ORL,91,194,227.0,3.5,3.5,PHI,ORL,91,OVER,B,63.07,16.6,Rule3:OverExecution,111.8,101.2,122.2,21.0,7,MISS,HIT,False
575,2026-01-09,NBA,SAC@GSW,SAC,103,GSW,137,240,231.5,15.0,15.0,GSW,SAC,103,UNDER,A,-66.37,0.4,Rule2:StructuralOutlier,108.2,89.0,127.5,38.5,5,HIT,HIT,True
576,2026-01-09,NBA,TOR@BOS,TOR,117,BOS,125,242,223.5,9.5,9.5,BOS,TOR,117,UNDER,A,-51.09,2.9,Rule1:UpsetClause,107.0,93.0,121.0,28.1,5,HIT,HIT,True
577,2026-01-09,WNBA,SEA@ATL,SEA,78,ATL,89,167,170.5,12.5,12.5,ATL,SEA,78,UNDER,A,-89.48,1.0,Rule2:StructuralOutlier,79.0,62.1,95.9,33.8,5,HIT,HIT,True
578,2026-01-09,WNBA,IND@PHO,IND,92,PHO,89,181,172.0,1.5,1.5,IND,PHO,89,UNDER,C,-48.66,25.0,Rule4:UnderExecution,85.2,71.7,98.8,27.2,12,HIT,HIT,True
